name	multiverseId
Conqueror's Galleon // Conqueror's Foothold	435391
Dowsing Dagger // Lost Vale	435392
Dowsing Dagger // Lost Vale	435393
Dusk Legion Dreadnought	435394
Elaborate Firecannon	435395
Fell Flagship	435396
Gilded Sentinel	435397
Hierophant's Chalice	435398
Pillar of Origins	435399
Pirate's Cutlass	435400
Primal Amulet // Primal Wellspring	435401
Primal Amulet // Primal Wellspring	435402
Prying Blade	435403
Sentinel Totem	435404
Shadowed Caravel	435405
Sleek Schooner	435406
Sorcerous Spyglass	435407
Thaumatic Compass // Spires of Orazca	435408
Thaumatic Compass // Spires of Orazca	435409
Treasure Map // Treasure Cove	435410
Treasure Map // Treasure Cove	435411
Vanquisher's Banner	435412
Field of Ruin	435415
Unclaimed Territory	435419
Jace, Ingenious Mind-Mage	435441
Castaway's Despair	435442
Grasping Current	435443
Jace's Sentinel	435444
Huatli, Dinosaur Knight	435446
Huatli's Snubhorn	435447
Huatli's Spurring	435448
Sun-Blessed Mount	435449
Armament Master	190420
Arrow Volley Trap	193404
Bold Defense	180509
Brave the Elements	185734
Caravan Hurda	185697
Celestial Mantle	198524
Cliff Threader	177546
Conqueror's Pledge	195626
Day of Judgment	186309
Devout Lightcaster	191374
Emeria Angel	190399
Felidar Sovereign	185743
Iona, Shield of Emeria	190407
Journey to Nowhere	177505
Kabira Evangel	180347
Kazandu Blademaster	191356
Kor Aeronaut	177530
Kor Cartographer	170991
Kor Duelist	177542
Kor Hookmaster	178131
Kor Outfitter	189637
Kor Skyfisher	178145
Landbind Ritual	188999
Luminarch Ascension	197889
Makindi Shieldmate	195628
Narrow Escape	180360
Nimbus Wings	180346
Noble Vestige	171001
Ondu Cleric	192210
Pillarfield Ox	190395
Pitfall Trap	197533
Quest for the Holy Relic	197406
Shepherd of the Lost	193399
Shieldmate's Blessing	178119
Steppe Lynx	171012
Sunspring Expedition	177551
Windborne Charge	190418
World Queller	191376
Aether Figment	170993
Archive Trap	197538
Archmage Ascension	197893
Caller of Gales	183417
Cosi's Trickster	186322
Gomazoa	198523
Hedron Crab	180348
Into the Roil	178151
Ior Ruin Expedition	185711
Kraken Hatchling	177585
Lethargy Trap	197534
Living Tsunami	189636
Lorthos, the Tidemaker	191369
Lullmage Mentor	190404
Merfolk Seastalkers	189625
Merfolk Wayfinder	170978
Mindbreak Trap	197532
Paralyzing Grasp	178109
Reckless Scholar	180493
Rite of Replication	195630
Roil Elemental	185712
Sea Gate Loremaster	195629
Seascape Aerialist	195631
Shoal Serpent	177517
Sky Ruin Drake	192211
Spell Pierce	178144
Sphinx of Jwar Isle	185709
Sphinx of Lost Truths	185751
Spreading Seas	190405
Summoner's Bane	191360
Tempest Owl	180482
Trapfinder's Trick	192212
Trapmaker's Snare	192223
Umara Raptor	180447
Welkin Tern	191353
Windrider Eel	170982
Bala Ged Thief	197402
Blood Seeker	180362
Blood Tribute	170995
Bloodchief Ascension	197892
Bloodghast	192230
Bog Tatters	177500
Crypt Ripper	178121
Desecrated Earth	178137
Disfigure	180115
Feast of Blood	189629
Gatekeeper of Malakir	185698
Giant Scorpion	192226
Grim Discovery	180127
Guul Draz Specter	183418
Guul Draz Vampire	180498
Hagra Crocodile	170998
Hagra Diabolist	197404
Halo Hunter	185752
Heartstabber Mosquito	191361
Kalitas, Bloodchief of Ghet	185704
Malakir Bloodwitch	190398
Marsh Casualties	177543
Mindless Null	180415
Mire Blight	190401
Needlebite Trap	197529
Nimana Sell-Sword	197403
Ob Nixilis, the Fallen	192219
Quest for the Gravelord	180448
Ravenous Trap	197537
Sadistic Sacrament	195632
Sorin Markov	195403
Soul Stair Expedition	177586
Surrakar Marauder	180465
Vampire Hexmage	192232
Vampire Lacerator	192225
Vampire Nighthawk	185707
Vampire's Bite	178150
Bladetusk Boar	180350
Burst Lightning	177558
Chandra Ablaze	195402
Electropotence	191373
Elemental Appeal	192221
Geyser Glider	197887
Goblin Bushwhacker	177501
Goblin Guide	170987
Goblin Ruinblaster	180411
Goblin Shortcutter	180473
Goblin War Paint	185701
Hellfire Mongrel	192215
Hellkite Charger	185727
Highland Berserker	180467
Inferno Trap	197530
Kazuul Warlord	190408
Lavaball Trap	197528
Magma Rift	180352
Mark of Mutiny	186324
Molten Ravager	191359
Murasa Pyromancer	195634
Obsidian Fireheart	192224
Plated Geopede	170977
Punishing Fire	192217
Pyromancer Ascension	197891
Quest for Pure Flame	197407
Ruinous Minotaur	189624
Runeflare Trap	197536
Seismic Shudder	180134
Shatterskull Giant	180505
Slaughter Cry	178136
Spire Barrage	180495
Torch Slinger	180423
Tuktuk Grunts	192229
Unstable Footing	192209
Warren Instigator	191368
Zektar Shrine Expedition	183403
Baloth Cage Trap	197531
Baloth Woodcrasher	192231
Beastmaster Ascension	197890
Cobra Trap	197535
Frontier Guide	180361
Gigantiform	195627
Grazing Gladehart	189621
Greenweaver Druid	185694
Joraga Bard	192227
Khalni Heart Expedition	186320
Lotus Cobra	185749
Mold Shambler	183414
Nissa Revane	190411
Nissa's Chosen	185699
Oracle of Mul Daya	185737
Oran-Rief Recluse	185696
Oran-Rief Survivalist	178138
Predatory Urge	169958
Primal Bellow	193407
Quest for the Gemblades	195572
Rampaging Baloths	192222
Relic Crush	178115
Savage Silhouette	186316
Scute Mob	180455
Scythe Tiger	178113
Summoning Trap	197527
Tajuru Archer	180457
Tanglesap	191355
Terra Stomper	186321
Territorial Baloth	170971
Timbermaw Larva	180458
Turntimber Basilisk	178140
Turntimber Ranger	169971
Vastwood Gorger	180454
Vines of Vastwood	177571
Zendikar Farguide	189620
Adventuring Gear	178135
Blade of the Bloodchief	193397
Blazing Torch	191372
Carnage Altar	193406
Eldrazi Monument	193398
Eternity Vessel	189006
Expedition Map	193405
Explorer's Scope	190396
Grappling Hook	192220
Hedron Scrabbler	193394
Khalni Gem	198519
Spidersilk Net	178134
Stonework Puma	190397
Trailblazer's Boots	190410
Trusty Machete	193396
Akoum Refuge	189638
Arid Mesa	177584
Crypt of Agadeem	190394
Emeria, the Sky Ruin	190414
Graypelt Refuge	189631
Jwar Isle Refuge	189627
Kabira Crossroads	169963
Kazandu Refuge	189635
Magosi, the Waterveil	190412
Marsh Flats	191371
Misty Rainforest	190413
Oran-Rief, the Vastwood	190417
Piranha Marsh	169975
Scalding Tarn	190393
Sejiri Refuge	189626
Soaring Seacliff	177541
Teetering Peaks	177549
Turntimber Grove	169977
Valakut, the Molten Pinnacle	190400
Verdant Catacombs	193400
Quest for Ancient Secrets	195635
Allied Assault	491622
Angel of Destiny	491623
Angelheart Protector	491624
Archon of Emeria	491625
Archpriest of Iona	491626
Attended Healer	491627
Canyon Jerboa	491628
Cliffhaven Sell-Sword	491629
Dauntless Unity	491630
Emeria Captain	491632
Emeria's Call // Emeria, Shattered Skyclave	491633
Emeria's Call // Emeria, Shattered Skyclave	491633
Expedition Healer	491635
Farsight Adept	491636
Fearless Fledgling	491637
Felidar Retreat	491638
Journey to Oblivion	491639
Kabira Outrider	491640
Kabira Takedown // Kabira Plateau	491641
Kabira Takedown // Kabira Plateau	491641
Kitesail Cleric	491643
Kor Blademaster	491644
Kor Celebrant	491645
Legion Angel	491646
Luminarch Aspirant	491647
Makindi Ox	491648
Makindi Stampede // Makindi Mesas	491649
Makindi Stampede // Makindi Mesas	491649
Maul of the Skyclaves	491651
Mesa Lynx	491652
Nahiri's Binding	491653
Ondu Inversion // Ondu Skyruins	491654
Ondu Inversion // Ondu Skyruins	491654
Paired Tactician	491656
Practiced Tactics	491657
Prowling Felidar	491659
Resolute Strike	491660
Sea Gate Banneret	491661
Sejiri Shelter // Sejiri Glacier	491662
Sejiri Shelter // Sejiri Glacier	491662
Shepherd of Heroes	491664
Skyclave Apparition	491665
Skyclave Cleric // Skyclave Basilica	491666
Skyclave Cleric // Skyclave Basilica	491666
Squad Commander	491668
Tazeem Raptor	491670
Tazri, Beacon of Unity	491671
Anticognition	491672
Beyeen Veil // Beyeen Coast	491673
Beyeen Veil // Beyeen Coast	491673
Bubble Snare	491675
Cascade Seer	491676
Charix, the Raging Isle	491677
Chilling Trap	491678
Cleric of Chill Depths	491679
Concerted Defense	491680
Confounding Conundrum	491681
Coralhelm Chronicler	491682
Cunning Geysermage	491683
Deliberate	491684
Expedition Diviner	491685
Field Research	491686
Glacial Grasp	491687
Glasspool Mimic // Glasspool Shore	491688
Glasspool Mimic // Glasspool Shore	491688
Inscription of Insight	491690
Jace, Mirror Mage	491692
Jwari Disruption // Jwari Ruins	491693
Jwari Disruption // Jwari Ruins	491693
Living Tempest	491695
Lullmage's Domination	491696
Maddening Cacophony	491697
Master of Winds	491698
Merfolk Falconer	491699
Merfolk Windrobber	491700
Nimble Trapfinder	491702
Risen Riptide	491703
Roost of Drakes	491704
Ruin Crab	491705
Sea Gate Restoration // Sea Gate, Reborn	491706
Sea Gate Restoration // Sea Gate, Reborn	491706
Sea Gate Stormcaller	491708
Seafloor Stalker	491709
Shell Shield	491710
Silundi Vision // Silundi Isle	491711
Silundi Vision // Silundi Isle	491711
Skyclave Plunder	491713
Skyclave Squid	491714
Sure-Footed Infiltrator	491715
Tazeem Roilmage	491716
Thieving Skydiver	491717
Umara Wizard // Umara Skyfalls	491718
Umara Wizard // Umara Skyfalls	491718
Windrider Wizard	491720
Zulaport Duelist	491721
Acquisitions Expert	491722
Agadeem's Awakening // Agadeem, the Undercrypt	491723
Agadeem's Awakening // Agadeem, the Undercrypt	491723
Blackbloom Rogue // Blackbloom Bog	491725
Blackbloom Rogue // Blackbloom Bog	491725
Blood Beckoning	491727
Blood Price	491728
Bloodchief's Thirst	491729
Coveted Prize	491730
Deadly Alliance	491731
Demon's Disciple	491732
Drana, the Last Bloodchief	491733
Drana's Silencer	491734
Dreadwurm	491735
Expedition Skulker	491736
Feed the Swarm	491737
Ghastly Gloomhunter	491738
Guul Draz Mucklord	491739
Hagra Constrictor	491740
Hagra Mauling // Hagra Broodpit	491741
Hagra Mauling // Hagra Broodpit	491741
Highborn Vampire	491743
Inscription of Ruin	491744
Lithoform Blight	491745
Malakir Blood-Priest	491746
Malakir Rebirth // Malakir Mire	491747
Malakir Rebirth // Malakir Mire	491747
Marauding Blight-Priest	491749
Mind Carver	491750
Mind Drain	491751
Nighthawk Scavenger	491752
Nimana Skitter-Sneak	491753
Nimana Skydancer	491754
Nullpriest of Oblivion	491755
Oblivion's Hunger	491756
Pelakka Predation // Pelakka Caverns	491757
Pelakka Predation // Pelakka Caverns	491757
Scion of the Swarm	491759
Scourge of the Skyclaves	491760
Shadow Stinger	491761
Shadows' Verdict	491762
Skyclave Shade	491763
Skyclave Shadowcat	491764
Soul Shatter	491765
Taborax, Hope's Demise	491767
Thwart the Grave	491768
Zof Consumption // Zof Bloodbog	491770
Zof Consumption // Zof Bloodbog	491770
Akoum Hellhound	491772
Akoum Warrior // Akoum Teeth	491773
Akoum Warrior // Akoum Teeth	491773
Ardent Electromancer	491775
Cinderclasm	491776
Cleansing Wildfire	491777
Expedition Champion	491778
Fireblade Charger	491779
Fissure Wizard	491780
Goma Fada Vanguard	491781
Grotag Bug-Catcher	491782
Grotag Night-Runner	491783
Inordinate Rage	491784
Kargan Intimidator	491785
Kazuul's Fury // Kazuul's Cliffs	491786
Kazuul's Fury // Kazuul's Cliffs	491786
Leyline Tyrant	491788
Magmatic Channeler	491789
Molten Blast	491790
Moraug, Fury of Akoum	491791
Nahiri's Lithoforming	491792
Pyroclastic Hellion	491793
Relic Robber	491794
Rockslide Sorcerer	491795
Roil Eruption	491796
Roiling Vortex	491797
Scavenged Blade	491798
Scorch Rider	491799
Shatterskull Charger	491800
Shatterskull Minotaur	491801
Shatterskull Smashing // Shatterskull, the Hammer Pass	491802
Shatterskull Smashing // Shatterskull, the Hammer Pass	491802
Sizzling Barrage	491804
Skyclave Geopede	491805
Sneaking Guide	491806
Song-Mad Treachery // Song-Mad Ruins	491807
Song-Mad Treachery // Song-Mad Ruins	491807
Spikefield Hazard // Spikefield Cave	491809
Spikefield Hazard // Spikefield Cave	491809
Spitfire Lagac	491811
Synchronized Spellcraft	491812
Teeterpeak Ambusher	491813
Thundering Rebuke	491814
Thundering Sparkmage	491815
Tuktuk Rubblefort	491817
Valakut Awakening // Valakut Stoneforge	491818
Valakut Awakening // Valakut Stoneforge	491818
Valakut Exploration	491820
Wayward Guide-Beast	491821
Adventure Awaits	491822
Ancient Greenwarden	491823
Ashaya, Soul of the Wild	491824
Bala Ged Recovery // Bala Ged Sanctuary	491825
Bala Ged Recovery // Bala Ged Sanctuary	491825
Broken Wings	491827
Canopy Baloth	491828
Cragplate Baloth	491829
Dauntless Survivor	491830
Gnarlid Colony	491831
Inscription of Abundance	491832
Iridescent Hornbeetle	491833
Joraga Visionary	491834
Kazandu Mammoth // Kazandu Valley	491835
Kazandu Mammoth // Kazandu Valley	491835
Kazandu Nectarpot	491837
Kazandu Stomper	491838
Khalni Ambush // Khalni Territory	491839
Khalni Ambush // Khalni Territory	491839
Might of Murasa	491842
Murasa Brute	491843
Murasa Sproutling	491844
Nissa's Zendikon	491845
Oran-Rief Ooze	491846
Reclaim the Wastes	491848
Roiling Regrowth	491849
Scale the Heights	491850
Scute Swarm	491851
Skyclave Pick-Axe	491852
Springmantle Cleric	491853
Strength of Solidarity	491854
Swarm Shambler	491855
Tajuru Blightblade	491856
Tajuru Paragon	491857
Tajuru Snarecaster	491858
Tangled Florahedron // Tangled Vale	491859
Tangled Florahedron // Tangled Vale	491859
Taunting Arbormage	491861
Territorial Scythecat	491862
Turntimber Ascetic	491863
Turntimber Symbiosis // Turntimber, Serpentine Wood	491864
Turntimber Symbiosis // Turntimber, Serpentine Wood	491864
Vastwood Fortification // Vastwood Thicket	491866
Vastwood Fortification // Vastwood Thicket	491866
Vastwood Surge	491868
Veteran Adventurer	491869
Vine Gecko	491870
Akiri, Fearless Voyager	491871
Brushfire Elemental	491872
Cleric of Life's Bond	491873
Grakmaw, Skyclave Ravager	491874
Kargan Warleader	491875
Kaza, Roil Chaser	491876
Linvala, Shield of Sea Gate	491877
Lullmage's Familiar	491878
Moss-Pit Skeleton	491879
Murasa Rootgrazer	491880
Nahiri, Heir of the Ancients	491881
Nissa of Shadowed Boughs	491882
Omnath, Locus of Creation	491883
Orah, Skyclave Hierophant	491884
Phylath, World Sculptor	491885
Ravager's Mace	491886
Soaring Thought-Thief	491887
Spoils of Adventure	491888
Umara Mystic	491889
Verazol, the Split Current	491890
Yasharn, Implacable Earth	491891
Zagras, Thief of Heartbeats	491892
Zareth San, the Trickster	491893
Cliffhaven Kitesail	491894
Forsaken Monument	491895
Lithoform Engine	491896
Myriad Construct	491897
Relic Amulet	491898
Relic Axe	491899
Relic Golem	491900
Relic Vial	491901
Sea Gate Colossus	491902
Skyclave Relic	491903
Skyclave Sentinel	491904
Spare Supplies	491905
Stonework Packbeast	491906
Utility Knife	491907
Base Camp	491908
Branchloft Pathway // Boulderloft Pathway	491909
Branchloft Pathway // Boulderloft Pathway	491909
Brightclimb Pathway // Grimclimb Pathway	491911
Brightclimb Pathway // Grimclimb Pathway	491911
Clearwater Pathway // Murkwater Pathway	491913
Clearwater Pathway // Murkwater Pathway	491913
Cragcrown Pathway // Timbercrown Pathway	491915
Cragcrown Pathway // Timbercrown Pathway	491915
Crawling Barrens	491917
Needleverge Pathway // Pillarverge Pathway	491918
Needleverge Pathway // Pillarverge Pathway	491918
Riverglide Pathway // Lavaglide Pathway	491920
Riverglide Pathway // Lavaglide Pathway	491920
Throne of Makindi	491922
Jace, Mirror Mage	495153
Nahiri, Heir of the Ancients	495154
Nissa of Shadowed Boughs	495155
Branchloft Pathway // Boulderloft Pathway	
Branchloft Pathway // Boulderloft Pathway	
Brightclimb Pathway // Grimclimb Pathway	
Brightclimb Pathway // Grimclimb Pathway	
Clearwater Pathway // Murkwater Pathway	
Clearwater Pathway // Murkwater Pathway	
Cragcrown Pathway // Timbercrown Pathway	
Cragcrown Pathway // Timbercrown Pathway	
Needleverge Pathway // Pillarverge Pathway	
Needleverge Pathway // Pillarverge Pathway	
Needleverge Pathway // Pillarverge Pathway	
Needleverge Pathway // Pillarverge Pathway	
Riverglide Pathway // Lavaglide Pathway	
Riverglide Pathway // Lavaglide Pathway	
Canyon Jerboa	495186
Fearless Fledgling	495187
Felidar Retreat	495188
Makindi Ox	495189
Prowling Felidar	495190
Ruin Crab	495191
Skyclave Squid	495192
Dreadwurm	495193
Skyclave Shade	495194
Akoum Hellhound	495195
Moraug, Fury of Akoum	495196
Skyclave Geopede	495197
Spitfire Lagac	495198
Valakut Exploration	495199
Canopy Baloth	495200
Kazandu Mammoth // Kazandu Valley	
Kazandu Mammoth // Kazandu Valley	
Kazandu Nectarpot	495203
Scute Swarm	495205
Skyclave Pick-Axe	495206
Territorial Scythecat	495207
Brushfire Elemental	495208
Omnath, Locus of Creation	495209
Phylath, World Sculptor	495210
Angel of Destiny	495593
Archon of Emeria	495594
Archpriest of Iona	495595
Emeria's Call // Emeria, Shattered Skyclave	
Emeria's Call // Emeria, Shattered Skyclave	
Legion Angel	495598
Luminarch Aspirant	495599
Maul of the Skyclaves	495600
Ondu Inversion // Ondu Skyruins	
Ondu Inversion // Ondu Skyruins	
Skyclave Apparition	495603
Squad Commander	495604
Tazri, Beacon of Unity	495605
Charix, the Raging Isle	495606
Confounding Conundrum	495607
Coralhelm Chronicler	495608
Glasspool Mimic // Glasspool Shore	
Glasspool Mimic // Glasspool Shore	
Inscription of Insight	495611
Maddening Cacophony	495612
Master of Winds	495613
Nimble Trapfinder	495614
Sea Gate Restoration // Sea Gate, Reborn	
Sea Gate Restoration // Sea Gate, Reborn	
Sea Gate Stormcaller	495617
Thieving Skydiver	495618
Agadeem's Awakening // Agadeem, the Undercrypt	
Agadeem's Awakening // Agadeem, the Undercrypt	
Coveted Prize	495621
Drana, the Last Bloodchief	495622
Hagra Mauling // Hagra Broodpit	
Hagra Mauling // Hagra Broodpit	
Inscription of Ruin	495625
Nighthawk Scavenger	495626
Nullpriest of Oblivion	495627
Scourge of the Skyclaves	495628
Shadows' Verdict	495629
Soul Shatter	495630
Taborax, Hope's Demise	495631
Kargan Intimidator	495632
